F7	PPM002897	PGS000907	major depressive disorder	Major depressive disorder	Suicide thoughts in Fluoxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.27			1.12 [1.02,1.23]	European	AGDS	3670	European:100		PSS001390	35602235
F7	PPM002898	PGS000907	major depressive disorder	Major depressive disorder	Suicide thoughts in Duloxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.0			0.98 [0.86,1.12]	European	AGDS	1995	European:100		PSS001388	35602235
F7	PPM002899	PGS000907	major depressive disorder	Major depressive disorder	Suicide thoughts in Paroxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.8			1.22 [1.05,1.42]	European	AGDS	1580	European:100		PSS001392	35602235
F7	PPM002900	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Sertraline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.28			1.15 [1.01,1.31]	European	AGDS	5719	European:100		PSS001383	35602235
F7	PPM002901	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Escitalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.04			1.06 [0.9,1.24]	European	AGDS	4365	European:100		PSS001379	35602235
F7	PPM002902	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Venlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 1.35			1.36 [1.18,1.58]	European	AGDS	3967	European:100		PSS001384	35602235
F7	PPM002903	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Amitriptyline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			0.97 [0.75,1.24]	European	AGDS	1657	European:100		PSS001375	35602235
F7	PPM002904	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Mirtazapine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.14			1.11 [0.88,1.4]	European	AGDS	1987	European:100		PSS001381	35602235
F7	PPM002905	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Desvenlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.01			0.97 [0.78,1.21]	European	AGDS	2524	European:100		PSS001377	35602235
F7	PPM002906	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Citalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			0.96 [0.76,1.21]	European	AGDS	2585	European:100		PSS001376	35602235
F7	PPM002907	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Fluoxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.11			1.09 [0.95,1.26]	European	AGDS	3670	European:100		PSS001380	35602235
F7	PPM002908	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Duloxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.15			1.11 [0.89,1.38]	European	AGDS	1995	European:100		PSS001378	35602235
F7	PPM002909	PGS000907	major depressive disorder	Major depressive disorder	Suicide attempt in Paroxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.54			1.22 [0.95,1.55]	European	AGDS	1580	European:100		PSS001382	35602235
F7	PPM002910	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Sertraline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.0			0.99 [0.91,1.09]	European	AGDS	5719	European:100		PSS001333	35602235
F7	PPM002911	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Escitalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.03			0.96 [0.86,1.07]	European	AGDS	4365	European:100		PSS001329	35602235
F7	PPM002912	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Venlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.31			1.14 [1.03,1.27]	European	AGDS	3967	European:100		PSS001334	35602235
F7	PPM002913	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Amitriptyline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.07			1.07 [0.88,1.29]	European	AGDS	1657	European:100		PSS001325	35602235
F7	PPM002914	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Mirtazapine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.01			1.03 [0.87,1.2]	European	AGDS	1987	European:100		PSS001331	35602235
F7	PPM002915	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Desvenlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.01			1.02 [0.88,1.18]	European	AGDS	2524	European:100		PSS001327	35602235
F7	PPM002916	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Citalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.04			0.95 [0.82,1.1]	European	AGDS	2585	European:100		PSS001326	35602235
F7	PPM002917	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Fluoxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.04			1.05 [0.93,1.18]	European	AGDS	3670	European:100		PSS001330	35602235
F7	PPM002918	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Duloxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			1.04 [0.89,1.2]	European	AGDS	1995	European:100		PSS001328	35602235
F7	PPM002919	PGS000907	major depressive disorder	Major depressive disorder	Other side effects in Paroxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.01			0.97 [0.81,1.16]	European	AGDS	1580	European:100		PSS001332	35602235
F7	PPM002920	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Sertraline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			1.04 [0.89,1.21]	European	AGDS	5719	European:100		PSS001323	35602235
F7	PPM002921	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Escitalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			1.04 [0.89,1.22]	European	AGDS	4365	European:100		PSS001319	35602235
F7	PPM002922	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Venlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.05			0.94 [0.79,1.12]	European	AGDS	3967	European:100		PSS001324	35602235
F7	PPM002923	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Amitriptyline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.01			1.03 [0.84,1.25]	European	AGDS	1657	European:100		PSS001315	35602235
F7	PPM002924	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Mirtazapine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.03			1.05 [0.83,1.33]	European	AGDS	1987	European:100		PSS001321	35602235
F7	PPM002925	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Desvenlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.6			0.82 [0.68,0.98]	European	AGDS	2524	European:100		PSS001317	35602235
F7	PPM002926	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Citalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.1			1.08 [0.92,1.28]	European	AGDS	2585	European:100		PSS001316	35602235
F7	PPM002927	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Fluoxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.03			1.05 [0.91,1.21]	European	AGDS	3670	European:100		PSS001320	35602235
F7	PPM002928	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Duloxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.12			0.91 [0.74,1.13]	European	AGDS	1995	European:100		PSS001318	35602235
F7	PPM002929	PGS000907	major depressive disorder	Major depressive disorder	No side effects in Paroxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			0.97 [0.77,1.22]	European	AGDS	1580	European:100		PSS001322	35602235
F2	PPM002950	PGS000908	insomnia	Insomnia	Insomnia in Sertraline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.09			1.06 [0.99,1.14]	European	AGDS	5713	European:100		PSS001293	35602235
F2	PPM002951	PGS000908	insomnia	Insomnia	Insomnia in Escitalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.27			1.12 [1.03,1.21]	European	AGDS	4362	European:100		PSS001289	35602235
F2	PPM002952	PGS000908	insomnia	Insomnia	Insomnia in Venlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			1.03 [0.95,1.11]	European	AGDS	3964	European:100		PSS001294	35602235
F2	PPM002953	PGS000908	insomnia	Insomnia	Insomnia in Amitriptyline takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 1.03			1.28 [1.07,1.52]	European	AGDS	1655	European:100		PSS001285	35602235
F2	PPM002954	PGS000908	insomnia	Insomnia	Insomnia in Mirtazapine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.01			1.03 [0.88,1.2]	European	AGDS	1986	European:100		PSS001291	35602235
F2	PPM002955	PGS000908	insomnia	Insomnia	Insomnia in Desvenlafaxine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.38			1.13 [1.03,1.25]	European	AGDS	2523	European:100		PSS001287	35602235
F2	PPM002956	PGS000908	insomnia	Insomnia	Insomnia in Citalopram takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.12			1.08 [0.96,1.21]	European	AGDS	2585	European:100		PSS001286	35602235
F2	PPM002957	PGS000908	insomnia	Insomnia	Insomnia in Fluoxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.02			1.03 [0.94,1.13]	European	AGDS	3665	European:100		PSS001290	35602235
F2	PPM002958	PGS000908	insomnia	Insomnia	Insomnia in Duloxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.4			1.14 [1.02,1.28]	European	AGDS	1994	European:100		PSS001288	35602235
F2	PPM002959	PGS000908	insomnia	Insomnia	Insomnia in Paroxetine takers	sex, age at study enrollment, genetic PCs 1-20	Variance explained (Nagelkerke's R2*100) = 0.47			1.16 [1.01,1.33]	European	AGDS	1577	European:100		PSS001292	35602235
F4	PPM005280	PGS001387	health-related quality of life measurement	Degree bothered by urinary frequency/bladder irritability in the last 3 months	Degree bothered by urinary frequency/bladder irritability in the last 3 months	age, sex, UKB array type, Genotype PCs	R² = 0.02241 [0.01511,0.02971], Incremental R2 (full-covars) = 0.00284, PGS R2 (no covariates) = 0.00528 [0.00167,0.00889]				African unspecified	UKB	951		European:100	PSS004941	35324888
F4	PPM005281	PGS001387	health-related quality of life measurement	Degree bothered by urinary frequency/bladder irritability in the last 3 months	Degree bothered by urinary frequency/bladder irritability in the last 3 months	age, sex, UKB array type, Genotype PCs	R² = 0.04327 [0.02393,0.06261], Incremental R2 (full-covars) = -0.00355, PGS R2 (no covariates) = 0.00165 [-0.00229,0.00559]				East Asian	UKB	377		European:100	PSS004942	35324888
F4	PPM005282	PGS001387	health-related quality of life measurement	Degree bothered by urinary frequency/bladder irritability in the last 3 months	Degree bothered by urinary frequency/bladder irritability in the last 3 months	age, sex, UKB array type, Genotype PCs	R² = 0.02076 [0.01716,0.02436], Incremental R2 (full-covars) = 0.0, PGS R2 (no covariates) = 0.00039 [-0.00011,0.0009]				European	UKB	8655		European:100	PSS004943	35324888
F4	PPM005283	PGS001387	health-related quality of life measurement	Degree bothered by urinary frequency/bladder irritability in the last 3 months	Degree bothered by urinary frequency/bladder irritability in the last 3 months	age, sex, UKB array type, Genotype PCs	R² = 0.02546 [0.0184,0.03253], Incremental R2 (full-covars) = 0.0, PGS R2 (no covariates) = 0.00012 [-0.00038,0.00061]				South Asian	UKB	1142		European:100	PSS004944	35324888
F4	PPM005284	PGS001387	health-related quality of life measurement	Degree bothered by urinary frequency/bladder irritability in the last 3 months	Degree bothered by urinary frequency/bladder irritability in the last 3 months	age, sex, UKB array type, Genotype PCs	R² = 0.01566 [0.01375,0.01757], Incremental R2 (full-covars) = 0.00087, PGS R2 (no covariates) = 0.00093 [0.00046,0.0014]				European	UKB	23185		European:100	PSS004945	35324888
F2	PPM007457	PGS000926	narcolepsy	Daytime dozing / sleeping (narcolepsy)	Daytime dozing / sleeping (narcolepsy)	age, sex, UKB array type, Genotype PCs	R² = 0.02468 [0.01723,0.03213], Incremental R2 (full-covars) = -0.00089, PGS R2 (no covariates) = 0.00034 [-0.00056,0.00125]				African unspecified	UKB	6254		European:100	PSS007536	35324888
F2	PPM007458	PGS000926	narcolepsy	Daytime dozing / sleeping (narcolepsy)	Daytime dozing / sleeping (narcolepsy)	age, sex, UKB array type, Genotype PCs	Incremental R2 (full-covars) = 0.00183, R² = 0.03667 [0.01919,0.05415], PGS R2 (no covariates) = 0.00244 [-0.00223,0.0071]				East Asian	UKB	1629		European:100	PSS007537	35324888
F2	PPM007459	PGS000926	narcolepsy	Daytime dozing / sleeping (narcolepsy)	Daytime dozing / sleeping (narcolepsy)	age, sex, UKB array type, Genotype PCs	R² = 0.02067 [0.01717,0.02417], Incremental R2 (full-covars) = 0.00439, PGS R2 (no covariates) = 0.00422 [0.00261,0.00583]				European	UKB	24713		European:100	PSS007538	35324888
F2	PPM007460	PGS000926	narcolepsy	Daytime dozing / sleeping (narcolepsy)	Daytime dozing / sleeping (narcolepsy)	age, sex, UKB array type, Genotype PCs	R² = 0.0158 [0.01032,0.02128], Incremental R2 (full-covars) = 0.00236, PGS R2 (no covariates) = 0.00251 [0.0003,0.00473]				South Asian	UKB	7410		European:100	PSS007539	35324888
F2	PPM007461	PGS000926	narcolepsy	Daytime dozing / sleeping (narcolepsy)	Daytime dozing / sleeping (narcolepsy)	age, sex, UKB array type, Genotype PCs	R² = 0.02284 [0.02061,0.02507], Incremental R2 (full-covars) = 0.00532, PGS R2 (no covariates) = 0.00542 [0.00431,0.00652]				European	UKB	67196		European:100	PSS007540	35324888
F2	PPM007763	PGS001000	nap during day, self-reported	Nap during day	Nap during day	age, sex, UKB array type, Genotype PCs	R² = 0.02805 [0.02013,0.03596], Incremental R2 (full-covars) = -0.0026, PGS R2 (no covariates) = 0.0015 [-0.00038,0.00338]				African unspecified	UKB	6354		European:100	PSS007531	35324888
F2	PPM007764	PGS001000	nap during day, self-reported	Nap during day	Nap during day	age, sex, UKB array type, Genotype PCs	R² = 0.04314 [0.02431,0.06197], Incremental R2 (full-covars) = 0.00779, PGS R2 (no covariates) = 0.00945 [0.00032,0.01858]				East Asian	UKB	1639		European:100	PSS007532	35324888
F2	PPM007765	PGS001000	nap during day, self-reported	Nap during day	Nap during day	age, sex, UKB array type, Genotype PCs	R² = 0.05039 [0.0451,0.05569], Incremental R2 (full-covars) = 0.01434, PGS R2 (no covariates) = 0.01525 [0.01223,0.01827]				European	UKB	24845		European:100	PSS007533	35324888
F2	PPM007766	PGS001000	nap during day, self-reported	Nap during day	Nap during day	age, sex, UKB array type, Genotype PCs	R² = 0.03321 [0.02541,0.04101], Incremental R2 (full-covars) = 0.0042, PGS R2 (no covariates) = 0.00671 [0.0031,0.01031]				South Asian	UKB	7429		European:100	PSS007534	35324888
F2	PPM007767	PGS001000	nap during day, self-reported	Nap during day	Nap during day	age, sex, UKB array type, Genotype PCs	R² = 0.06089 [0.05739,0.06439], Incremental R2 (full-covars) = 0.01718, PGS R2 (no covariates) = 0.01737 [0.01541,0.01932]				European	UKB	67398		European:100	PSS007535	35324888
F2	PPM007768	PGS001001	ease of getting up in the morning, self-reported	Getting up in morning	Getting up in morning	age, sex, UKB array type, Genotype PCs	R² = 0.02759 [0.01974,0.03544], Incremental R2 (full-covars) = -0.00068, PGS R2 (no covariates) = 0.0016 [-0.00034,0.00354]				African unspecified	UKB	6380		European:100	PSS007521	35324888
F2	PPM007769	PGS001001	ease of getting up in the morning, self-reported	Getting up in morning	Getting up in morning	age, sex, UKB array type, Genotype PCs	R² = 0.05654 [0.03528,0.0778], Incremental R2 (full-covars) = 0.01249, PGS R2 (no covariates) = 0.00998 [0.00061,0.01936]				East Asian	UKB	1654		European:100	PSS007522	35324888
F2	PPM007770	PGS001001	ease of getting up in the morning, self-reported	Getting up in morning	Getting up in morning	age, sex, UKB array type, Genotype PCs	R² = 0.06844 [0.06239,0.0745], Incremental R2 (full-covars) = 0.01035, PGS R2 (no covariates) = 0.01095 [0.00838,0.01352]				European	UKB	24834		European:100	PSS007523	35324888
F2	PPM007771	PGS001001	ease of getting up in the morning, self-reported	Getting up in morning	Getting up in morning	age, sex, UKB array type, Genotype PCs	R² = 0.02641 [0.0194,0.03341], Incremental R2 (full-covars) = -0.00065, PGS R2 (no covariates) = 0.00176 [-0.0001,0.00361]				South Asian	UKB	7605		European:100	PSS007524	35324888
F2	PPM007772	PGS001001	ease of getting up in the morning, self-reported	Getting up in morning	Getting up in morning	age, sex, UKB array type, Genotype PCs	R² = 0.06645 [0.06282,0.07008], Incremental R2 (full-covars) = 0.01088, PGS R2 (no covariates) = 0.0111 [0.00953,0.01267]				European	UKB	67358		European:100	PSS007525	35324888
F5	PPM007803	PGS001008	health satisfaction measurement	Overall health rating	Overall health rating	age, sex, UKB array type, Genotype PCs	R² = 0.02094 [0.01405,0.02782], Incremental R2 (full-covars) = -0.00287, PGS R2 (no covariates) = 0.00121 [-0.00048,0.0029]				African unspecified	UKB	6303		European:100	PSS007591	35324888
F5	PPM007804	PGS001008	health satisfaction measurement	Overall health rating	Overall health rating	age, sex, UKB array type, Genotype PCs	R² = 0.01726 [0.00503,0.0295], Incremental R2 (full-covars) = -0.00444, PGS R2 (no covariates) = 0.00157 [-0.00218,0.00533]				East Asian	UKB	1636		European:100	PSS007592	35324888
F5	PPM007805	PGS001008	health satisfaction measurement	Overall health rating	Overall health rating	age, sex, UKB array type, Genotype PCs	R² = 0.03896 [0.03425,0.04368], Incremental R2 (full-covars) = 0.01798, PGS R2 (no covariates) = 0.02029 [0.01682,0.02375]				European	UKB	24733		European:100	PSS007593	35324888
F5	PPM007806	PGS001008	health satisfaction measurement	Overall health rating	Overall health rating	age, sex, UKB array type, Genotype PCs	R² = 0.02097 [0.01469,0.02725], Incremental R2 (full-covars) = 0.00755, PGS R2 (no covariates) = 0.00811 [0.00415,0.01206]				South Asian	UKB	7568		European:100	PSS007594	35324888
F5	PPM007807	PGS001008	health satisfaction measurement	Overall health rating	Overall health rating	age, sex, UKB array type, Genotype PCs	R² = 0.02852 [0.02605,0.031], Incremental R2 (full-covars) = 0.01945, PGS R2 (no covariates) = 0.02062 [0.0185,0.02274]				European	UKB	67195		European:100	PSS007595	35324888
F4	PPM007843	PGS001016	feeling emotionally hurt measurement	Sensitivity / hurt feelings	Sensitivity / hurt feelings	age, sex, UKB array type, Genotype PCs	R² = 0.0326, Incremental AUROC (full-covars) = -0.01552, PGS R2 (no covariates) = 7e-05, PGS AUROC (no covariates) = 0.49648 [0.48187,0.5111]	0.59163 [0.57735,0.60591]			African unspecified	UKB	6118		European:100	PSS003637	35324888
F4	PPM007844	PGS001016	feeling emotionally hurt measurement	Sensitivity / hurt feelings	Sensitivity / hurt feelings	age, sex, UKB array type, Genotype PCs	R² = 0.06515, Incremental AUROC (full-covars) = 0.00123, PGS R2 (no covariates) = 0.00285, PGS AUROC (no covariates) = 0.52442 [0.49546,0.55337]	0.61857 [0.59048,0.64665]			East Asian	UKB	1534		European:100	PSS003638	35324888
F4	PPM007845	PGS001016	feeling emotionally hurt measurement	Sensitivity / hurt feelings	Sensitivity / hurt feelings	age, sex, UKB array type, Genotype PCs	R² = 0.04732, Incremental AUROC (full-covars) = 0.01171, PGS R2 (no covariates) = 0.00998, PGS AUROC (no covariates) = 0.54753 [0.54024,0.55481]	0.60838 [0.60128,0.61549]			European	UKB	24064		European:100	PSS003639	35324888
F4	PPM007846	PGS001016	feeling emotionally hurt measurement	Sensitivity / hurt feelings	Sensitivity / hurt feelings	age, sex, UKB array type, Genotype PCs	R² = 0.03988, Incremental AUROC (full-covars) = 0.00657, PGS R2 (no covariates) = 0.00436, PGS AUROC (no covariates) = 0.53424 [0.5206,0.54787]	0.60244 [0.58913,0.61576]			South Asian	UKB	7159		European:100	PSS003640	35324888
F4	PPM007847	PGS001016	feeling emotionally hurt measurement	Sensitivity / hurt feelings	Sensitivity / hurt feelings	age, sex, UKB array type, Genotype PCs	R² = 0.0571, Incremental AUROC (full-covars) = 0.01553, PGS R2 (no covariates) = 0.00873, PGS AUROC (no covariates) = 0.54593 [0.5415,0.55036]	0.62016 [0.61586,0.62446]			European	UKB	65709		European:100	PSS003641	35324888
F4	PPM007868	PGS001021	worry measurement|anxiety measurement	Feelings of worry or anxiety	Worrier / anxious feelings	age, sex, UKB array type, Genotype PCs	R² = 0.04352, Incremental AUROC (full-covars) = -0.00571, PGS R2 (no covariates) = 0.00129, PGS AUROC (no covariates) = 0.51656 [0.50201,0.53111]	0.60438 [0.59021,0.61855]			African unspecified	UKB	6104		European:100	PSS003642	35324888
F4	PPM007869	PGS001021	worry measurement|anxiety measurement	Feelings of worry or anxiety	Worrier / anxious feelings	age, sex, UKB array type, Genotype PCs	R² = 0.03544, Incremental AUROC (full-covars) = 0.01078, PGS R2 (no covariates) = 0.0074, PGS AUROC (no covariates) = 0.54082 [0.51208,0.56956]	0.58907 [0.5608,0.61733]			East Asian	UKB	1544		European:100	PSS003643	35324888
F4	PPM007870	PGS001021	worry measurement|anxiety measurement	Feelings of worry or anxiety	Worrier / anxious feelings	age, sex, UKB array type, Genotype PCs	R² = 0.04664, Incremental AUROC (full-covars) = 0.01418, PGS R2 (no covariates) = 0.01254, PGS AUROC (no covariates) = 0.55518 [0.54786,0.56249]	0.6078 [0.60064,0.61496]			European	UKB	24170		European:100	PSS003644	35324888
F4	PPM007871	PGS001021	worry measurement|anxiety measurement	Feelings of worry or anxiety	Worrier / anxious feelings	age, sex, UKB array type, Genotype PCs	R² = 0.03875, Incremental AUROC (full-covars) = -0.00373, PGS R2 (no covariates) = 0.00244, PGS AUROC (no covariates) = 0.5253 [0.51187,0.53873]	0.59978 [0.58669,0.61287]			South Asian	UKB	7170		European:100	PSS003645	35324888
F4	PPM007872	PGS001021	worry measurement|anxiety measurement	Feelings of worry or anxiety	Worrier / anxious feelings	age, sex, UKB array type, Genotype PCs	R² = 0.05295, Incremental AUROC (full-covars) = 0.0259, PGS R2 (no covariates) = 0.01465, PGS AUROC (no covariates) = 0.55972 [0.5553,0.56414]	0.6164 [0.61209,0.62072]			European	UKB	65798		European:100	PSS003646	35324888
F4	PPM007873	PGS001022	worry measurement	Worry too long after an embarrassing experience	Worry too long after embarrassment	age, sex, UKB array type, Genotype PCs	R² = 0.01766, Incremental AUROC (full-covars) = -0.00878, PGS R2 (no covariates) = 0.00047, PGS AUROC (no covariates) = 0.50946 [0.49481,0.52411]	0.56572 [0.55125,0.58019]			African unspecified	UKB	6089		European:100	PSS003647	35324888
F4	PPM007874	PGS001022	worry measurement	Worry too long after an embarrassing experience	Worry too long after embarrassment	age, sex, UKB array type, Genotype PCs	R² = 0.01813, Incremental AUROC (full-covars) = -0.0008, PGS R2 (no covariates) = 0.00097, PGS AUROC (no covariates) = 0.52058 [0.49125,0.5499]	0.56492 [0.5358,0.59403]			East Asian	UKB	1530		European:100	PSS003648	35324888
F4	PPM007875	PGS001022	worry measurement	Worry too long after an embarrassing experience	Worry too long after embarrassment	age, sex, UKB array type, Genotype PCs	R² = 0.02677, Incremental AUROC (full-covars) = 0.01383, PGS R2 (no covariates) = 0.00912, PGS AUROC (no covariates) = 0.54606 [0.53877,0.55335]	0.58127 [0.57406,0.58848]			European	UKB	23849		European:100	PSS003649	35324888
F4	PPM007876	PGS001022	worry measurement	Worry too long after an embarrassing experience	Worry too long after embarrassment	age, sex, UKB array type, Genotype PCs	R² = 0.01811, Incremental AUROC (full-covars) = 0.00478, PGS R2 (no covariates) = 0.00488, PGS AUROC (no covariates) = 0.53067 [0.51717,0.54417]	0.56486 [0.55147,0.57825]			South Asian	UKB	6993		European:100	PSS003650	35324888
F4	PPM007877	PGS001022	worry measurement	Worry too long after an embarrassing experience	Worry too long after embarrassment	age, sex, UKB array type, Genotype PCs	R² = 0.03927, Incremental AUROC (full-covars) = 0.01689, PGS R2 (no covariates) = 0.01075, PGS AUROC (no covariates) = 0.55091 [0.5465,0.55532]	0.59904 [0.5947,0.60337]			European	UKB	64908		European:100	PSS003651	35324888
F6	PPM008003	PGS001049	risk-taking behaviour	Risk taking behaviour	Risk taking	age, sex, UKB array type, Genotype PCs	R² = 0.03496, Incremental AUROC (full-covars) = -0.0057, PGS R2 (no covariates) = 0.00026, PGS AUROC (no covariates) = 0.50522 [0.4904,0.52004]	0.59355 [0.57906,0.60804]			African unspecified	UKB	5964		European:100	PSS003662	35324888
F6	PPM008004	PGS001049	risk-taking behaviour	Risk taking behaviour	Risk taking	age, sex, UKB array type, Genotype PCs	R² = 0.03735, Incremental AUROC (full-covars) = -0.00238, PGS R2 (no covariates) = 0.00298, PGS AUROC (no covariates) = 0.52192 [0.48914,0.5547]	0.59928 [0.56724,0.63133]			East Asian	UKB	1452		European:100	PSS003663	35324888
F6	PPM008005	PGS001049	risk-taking behaviour	Risk taking behaviour	Risk taking	age, sex, UKB array type, Genotype PCs	R² = 0.04022, Incremental AUROC (full-covars) = 0.00695, PGS R2 (no covariates) = 0.00623, PGS AUROC (no covariates) = 0.53993 [0.53236,0.54751]	0.60288 [0.59552,0.61025]			European	UKB	23683		European:100	PSS003664	35324888
F6	PPM008006	PGS001049	risk-taking behaviour	Risk taking behaviour	Risk taking	age, sex, UKB array type, Genotype PCs	R² = 0.01506, Incremental AUROC (full-covars) = -0.00071, PGS R2 (no covariates) = 0.00151, PGS AUROC (no covariates) = 0.5197 [0.50576,0.53364]	0.56132 [0.54743,0.57521]			South Asian	UKB	6771		European:100	PSS003665	35324888
F6	PPM008007	PGS001049	risk-taking behaviour	Risk taking behaviour	Risk taking	age, sex, UKB array type, Genotype PCs	R² = 0.05769, Incremental AUROC (full-covars) = 0.00651, PGS R2 (no covariates) = 0.00565, PGS AUROC (no covariates) = 0.53937 [0.53435,0.54439]	0.63039 [0.6256,0.63519]			European	UKB	65315		European:100	PSS003666	35324888
F2	PPM008028	PGS001054	snoring measurement	Snoring	Snoring	age, sex, UKB array type, Genotype PCs	R² = 0.01836, Incremental AUROC (full-covars) = 0.00418, PGS R2 (no covariates) = 0.00323, PGS AUROC (no covariates) = 0.52957 [0.51394,0.54521]	0.56752 [0.55195,0.58308]			African unspecified	UKB	5724		European:100	PSS003632	35324888
